省份,城市,院校名,主管部门,院校编码,院校水平,院校来历,建校时间,院校类型,软科校排,城市评级,招生电话,院校地址,办学层次,办学性质,校硕点,校博点,第四轮学科评估统计,第四轮学科评估结果,一流学科数量,一流学科,25年推免率,24年推免率,23年推免率,22年推免率,21年推免率,20年推免率,国内升学比例,国外升学比例,23年升本率,招生章程,学校招生信息,校园VR,院校百科,就业质量
北京,北京,北京第二外国语学院,北京市,4111010031,,,1964年,语言,普本总203/语7,一线,"010-65778007,010-65778453",北京市朝阳区定福庄南1号,本科,公办,有,无,B:2/C:1/,B:2_外国语言文学/工商管理;C:1_中国语言文学;,,,,,,,,,7.97%,29.44%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-28.dhtml,https://bkzs.bisu.edu.cn,https://www.720yun.com/t/8fd23waO9ba,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E7%AC%AC%E4%BA%8C%E5%A4%96%E5%9B%BD%E8%AF%AD%E5%AD%A6%E9%99%A2,https://jiuye.bisu.edu.cn/frontpage/bisu/html/newsDetail.html?id=1d7e43436a684275891f966364dc652c
北京,北京,北京语言大学,教育部,4111010032,/保研资格/基础学科拔尖,,1962年,语言,普本总119/语5,一线,010-82303943,北京市海淀区学院路,本科,公办,有,有,B+:2/C+:1/,B+:2_中国语言文学/外国语言文学;C+:1_计算机科学与技术;,,,,,10.80%,,10.80%,,16.84%,28.28%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-29.dhtml,http://zsb.blcu.edu.cn,https://www.720yun.com/t/8bfjk5swzu4,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E8%AF%AD%E8%A8%80%E5%A4%A7%E5%AD%A6,https://jobs.blcu.edu.cn/front/showContent.jspa?channelId=743&contentId=103548&parentId=743
北京,北京,中国传媒大学,教育部,4111010033,/211/双一流大学/保研资格,,1954年,语言,普本总83/语3,一线,010-65779370、65779256、(工作日：8:30-11:30；14:00-16:30),北京市朝阳区定福庄东街1号,本科,公办,有,有,A+:2/A-:1/B+:1/B:3/B-:1/C+:2/C:1/,A+:2_新闻传播学/戏剧与影视学;A-:1_艺术学理论;B+:1_设计学;B:3_信息与通信工程/音乐与舞蹈学/美术学;B-:1_中国语言文学;C+:2_电子科学与技术/计算机科学与技术;C:1_外国语言文学;,2,新闻传播学/戏剧与影视学,,,,,,,17.61%,18.04%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-30.dhtml,https://zhaosheng.cuc.edu.cn/,https://www.720yun.com/t/708jOrhnsv3,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E4%BC%A0%E5%AA%92%E5%A4%A7%E5%AD%A6,https://xxgk.cuc.edu.cn/2021/1231/c5433a190521/page.htm
北京,北京,中央财经大学,教育部,4111010034,/211/双一流大学/保研资格/基础学科拔尖/卓越法律复合应用/卓越法律涉外,原财政部直属,1949年,财经,普本总45/财2,一线,010-62288332,北京市海淀区学院南路39号；北京市昌平区沙河高教园区。,本科,公办,有,有,A+:1/A-:1/B+:3/B:2/B-:1/C+:1/,A+:1_应用经济学;A-:1_工商管理;B+:3_理论经济学/马克思主义理论/统计学;B:2_法学/公共管理;B-:1_社会学;C+:1_管理科学与工程;,1,应用经济学,,20.59%,18.39%,15.24%,15.20%,13.10%,30.12%,21.40%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-31.dhtml,http://zs.cufe.edu.cn,https://www.720yun.com/t/8912empdjcn,https://baike.baidu.com/item/%E4%B8%AD%E5%A4%AE%E8%B4%A2%E7%BB%8F%E5%A4%A7%E5%AD%A6,
北京,北京,对外经济贸易大学,教育部,4111010036,/211/双一流大学/保研资格/基础学科拔尖/卓越法律复合应用/卓越法律涉外,原中国人民银行直属,1951年,财经,普本总54/财3,一线,010-64492178,北京市朝阳区惠新东街10号,本科,公办,有,有,A:2/A-:2/B+:1/B:3/,A:2_应用经济学/工商管理;A-:2_法学/外国语言文学;B+:1_统计学;B:3_理论经济学/政治学/公共管理;,1,应用经济学,22.37%,22.70%,23.03%,20.39%,17.90%,16.00%,28.58%,29.65%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-32.dhtml,https://aeo.uibe.edu.cn/,https://www.720yun.com/t/c41jz0uOuu3,https://baike.baidu.com/item/%E5%AF%B9%E5%A4%96%E7%BB%8F%E6%B5%8E%E8%B4%B8%E6%98%93%E5%A4%A7%E5%AD%A6,https://mp.weixin.qq.com/s/IS_EaQJ4EXWeC24L2z78dg
北京,北京,北京物资学院,北京市,4111010037,,,1980年,财经,普本总244/财22,一线,010-89534409、89534469,北京市通州区富河大街321号,本科,公办,有,无,C+:2/,C+:2_管理科学与工程/工商管理;,,,,,,,,,14.74%,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-33.dhtml,https://zs.bwu.edu.cn/zsjz.htm,https://www.720yun.com/t/51c2dwafybv,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E7%89%A9%E8%B5%84%E5%AD%A6%E9%99%A2,https://xxgk.bwu.edu.cn/info/1109/9026.htm
北京,北京,首都经济贸易大学,北京市,4111010038,/保研资格,,1956年,财经,普本总117/财9,一线,010-83952090/1799,北京市丰台区花乡张家路口121号,本科,公办,有,有,B+:3/B:1/B-:1/C+:1/,B+:3_应用经济学/统计学/工商管理;B:1_管理科学与工程;B-:1_理论经济学;C+:1_公共管理;,,,9.96%,,7.39%,7.15%,5.90%,,15.02%,17.50%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-34.dhtml,http://zs.cueb.edu.cn/,https://www.720yun.com/t/e3djz0yary2,https://baike.baidu.com/item/%E9%A6%96%E9%83%BD%E7%BB%8F%E6%B5%8E%E8%B4%B8%E6%98%93%E5%A4%A7%E5%AD%A6,https://jy.cueb.edu.cn/front/showContent.jspa?channelId=747&contentId=5083
北京,北京,中国消防救援学院,应急管理部,4111010039,,2018年挂牌成立,,消防,,一线,010-69787119,北京市昌平区南雁路4号,本科,公办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2347709988.dhtml,https://www.cfri.edu.cn/zs,https://www.720yun.com/t/f2vkzh770qw,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%B6%88%E9%98%B2%E6%95%91%E6%8F%B4%E5%AD%A6%E9%99%A2,
北京,北京,外交学院,外交部,4111010040,/双一流大学/保研资格/卓越法律涉外,,,语言,普本总97/语4,一线,010-68354353,北京市西城区展览馆路24号,本科,公办,有,有,,,1,政治学,30.61%,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-35.dhtml,http://zs.cfau.edu.cn,,https://baike.baidu.com/item/%E5%A4%96%E4%BA%A4%E5%AD%A6%E9%99%A2,https://www.cfau.edu.cn/art/2022/1/4/art_2983_100760.html
北京,北京,中国人民公安大学,公安部,4111010041,/双一流大学/保研资格/卓越法律复合应用,,1948年,政法,普本总139/政4,一线,010-83903097,北京市西城区木樨地南里1号,本科,公办,有,有,B:1/,B:1_法学;,1,公安学,,,,,1.53%,,6.43%,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-36.dhtml,http://www.ppsuc.edu.cn,https://www.720yun.com/t/b66juOyy5f2,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E4%BA%BA%E6%B0%91%E5%85%AC%E5%AE%89%E5%A4%A7%E5%AD%A6,
北京,北京,国际关系学院,教育部,4111010042,/保研资格,,,综合,普本总182,一线,010-62861579、62861191,北京市海淀区坡上村12号,本科,公办,有,有,,,,,21.51%,17.06%,15.69%,15.40%,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-37.dhtml,https://www.uir.cn/,https://www.720yun.com/t/0be25xp6m4a,https://baike.baidu.com/item/%E5%9B%BD%E9%99%85%E5%85%B3%E7%B3%BB%E5%AD%A6%E9%99%A2,
北京,北京,北京体育大学,国家体育总局,4111010043,/211/双一流大学/保研资格,原体委高校,1953年,体育,普本总180/体2,一线,010-62989047,北京市海淀区信息路48号,本科,公办,有,有,A+:1/C-:1/,A+:1_体育学;C-:1_心理学;,1,体育学,,,8.70%,,8.70%,,18.38%,5.24%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-38.dhtml,http://zs.bsu.edu.cn,https://www.720yun.com/t/10fjvOsOek6,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E4%BD%93%E8%82%B2%E5%A4%A7%E5%AD%A6,
北京,北京,中央音乐学院,教育部,4111010045,/211/双一流大学/保研资格,,,艺术,艺术3,一线,"010-66425504,66425818",北京西城区鲍家街43号,本科,公办,有,有,A+:1/,A+:1_音乐与舞蹈学;,1,音乐与舞蹈学,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-39.dhtml,http://zhaoban.ccom.edu.cn/,https://www.720yun.com/t/c02jt0sask0,https://baike.baidu.com/item/%E4%B8%AD%E5%A4%AE%E9%9F%B3%E4%B9%90%E5%AD%A6%E9%99%A2,https://www.ccom.edu.cn/info/16251/154991.htm
北京,北京,中国音乐学院,北京市,4111010046,/双一流大学/保研资格,,,艺术,艺术6,一线,010-64887367,北京市朝阳区安翔路1号,本科,公办,有,有,A:1/,A:1_音乐与舞蹈学;,1,音乐与舞蹈学,,,11.40%,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-40.dhtml,https://bkzs.ccmusic.edu.cn/,,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E9%9F%B3%E4%B9%90%E5%AD%A6%E9%99%A2,
北京,北京,中央美术学院,教育部,4111010047,/双一流大学/保研资格,,,艺术,艺术1,一线,010-64771056,北京市朝阳区花家地南街8号,本科,公办,有,有,A+:1/A:1/B+:1/C+:1/,A+:1_美术学;A:1_设计学;B+:1_艺术学理论;C+:1_建筑学;,2,美术学/设计学,,,12.20%,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-41.dhtml,https://www.cafa.edu.cn/sp/zs/?ci=802,https://www.720yun.com/t/f502fwauqlr,https://baike.baidu.com/item/%E4%B8%AD%E5%A4%AE%E7%BE%8E%E6%9C%AF%E5%AD%A6%E9%99%A2,http://xxgk.cafa.edu.cn/infoMobile/gxbysjyzlndbg1688/210018139/con.html
北京,北京,中央戏剧学院,教育部,4111010048,/双一流大学/保研资格,,1953年,艺术,艺术2,一线,010-56620656,北京市昌平区宏福中路4号,本科,公办,有,有,A-:1/B+:1/,A-:1_戏剧与影视学;B+:1_艺术学理论;,1,戏剧与影视学,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-42.dhtml,http://zhaosheng.zhongxi.cn/,,https://baike.baidu.com/item/%E4%B8%AD%E5%A4%AE%E6%88%8F%E5%89%A7%E5%AD%A6%E9%99%A2,http://web.zhongxi.cn/zsjy/jyxx/jyxxxygg/14779.html
北京,北京,中国戏曲学院,北京市,4111010049,,,1950年,艺术,艺术34,一线,010-63339858,北京市丰台区万泉寺400号,本科,公办,有,无,B+:1/C+:1/,B+:1_戏剧与影视学;C+:1_音乐与舞蹈学;,,,,,,,,,13.94%,9.09%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-43.dhtml,https://zs.nacta.edu.cn,,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%88%8F%E6%9B%B2%E5%AD%A6%E9%99%A2,
北京,北京,北京电影学院,北京市,4111010050,/保研资格,,1950年,艺术,艺术7,一线,010-82048291,北京市海淀区西土城路4号,本科,公办,有,有,A-:1/B+:1/B-:1/,A-:1_戏剧与影视学;B+:1_美术学;B-:1_艺术学理论;,,,,,,,,,9.42%,3.20%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-44.dhtml,https://zs.bfa.edu.cn/,https://www.720yun.com/t/e6020miu9ng,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E7%94%B5%E5%BD%B1%E5%AD%A6%E9%99%A2,
北京,北京,北京舞蹈学院,北京市,4111010051,,,,艺术,艺术16,一线,010-68935788,北京市海淀区万寿寺路1号,本科,公办,有,无,A-:1/,A-:1_音乐与舞蹈学;,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-45.dhtml,https://www.bda.edu.cn/zsjy/bkzsxx/index.htm,,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E8%88%9E%E8%B9%88%E5%AD%A6%E9%99%A2,
北京,北京,中央民族大学,国家民委,4111010052,/985/211/双一流大学/保研资格/卓越法律复合应用,,1941年,民族,普本总80/民族1,一线,010-68932902,北京市海淀区中关村南大街27号 中央民族大学招生办,本科,公办,有,有,A+:1/B+:2/B:3/B-:3/C+:4/C:4/C-:2/,A+:1_民族学;B+:2_社会学/中国语言文学;B:3_哲学/音乐与舞蹈学/美术学;B-:3_法学/中国史/公共管理;C+:4_理论经济学/教育学/生态学/工商管理;C:4_马克思主义理论/新闻传播学/考古学/统计学;C-:2_应用经济学/计算机科学与技术;,1,民族学,,18.61%,12.70%,15.00%,15.30%,15.30%,32.70%,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46.dhtml,http://zb.muc.edu.cn,https://www.720yun.com/t/30627wakaua,https://baike.baidu.com/item/%E4%B8%AD%E5%A4%AE%E6%B0%91%E6%97%8F%E5%A4%A7%E5%AD%A6,
北京,北京,中国政法大学,教育部,4111010053,/211/双一流大学/保研资格/卓越法律复合应用/卓越法律涉外/卓越法律西部基层,,1952年,政法,普本总56/政1,一线,010-58909122,北京市昌平区府学路27号,本科,公办,有,有,A+:1/B+:1/B:1/B-:1/C+:3/C:1/C-:1/,A+:1_法学;B+:1_政治学;B:1_马克思主义理论;B-:1_社会学;C+:3_哲学/理论经济学/外国语言文学;C:1_新闻传播学;C-:1_应用经济学;,1,法学,,28.43%,28.00%,25.98%,23.60%,20.50%,49.04%,8.98%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-47.dhtml,http://zs.cupl.edu.cn/,https://www.720yun.com/t/72424qpOxes,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%94%BF%E6%B3%95%E5%A4%A7%E5%AD%A6,http://xxgk.cupl.edu.cn/info/1065/3945.htm
北京,北京,华北电力大学(北京),教育部,4111010054,/211/双一流大学/保研资格/卓越工程师,"原电力部直属,原水利电力部",1958年,理工,普本总83,一线,010-61773377,北京市昌平区回龙观北农路2号,本科,公办,有,有,A:1/A-:1/B+:2/B:1/B-:3/C+:1/C:6/C-:4/,A:1_电气工程;A-:1_动力工程及工程热物理;B+:2_管理科学与工程/工商管理;B:1_控制科学与工程;B-:3_计算机科学与技术/环境科学与工程/软件工程;C+:1_信息与通信工程;C:6_马克思主义理论/数学/机械工程/材料科学与工程/水利工程/公共管理;C-:4_法学/外国语言文学/物理学/电子科学与技术;,1,电气工程,,14.90%,11.53%,10.70%,9.82%,12.00%,29.78%,6.40%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91460.dhtml,https://goto.ncepu.edu.cn/bkzn/zszc/index.htm,https://www.720yun.com/t/d8829mb5c1i,https://baike.baidu.com/item/%E5%8D%8E%E5%8C%97%E7%94%B5%E5%8A%9B%E5%A4%A7%E5%AD%A6,https://job.ncepu.edu.cn/news/view/aid/368775/tag/tzgg
北京,北京,中华女子学院,中华妇女联合会,4111011149,,,1949年,语言,普本总333/语14,一线,010-84659299、84659611,北京市朝阳区育慧东路1号,本科,公办,有,无,,,,,,,,,,,7.83%,2.85%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-740.dhtml,http://zhaosheng.cwu.edu.cn,,https://baike.baidu.com/item/%E4%B8%AD%E5%8D%8E%E5%A5%B3%E5%AD%90%E5%AD%A6%E9%99%A2,https://www.cwu.edu.cn/info/1451/32531.htm
北京,北京,北京信息科技大学,北京市,4111011232,/保研资格/卓越工程师,"原电子工业部,原机械部",1937年,理工,普本总204,一线,010-82426126,北京市海淀区清河小营东路12号,本科,公办,有,有,C+:1/C:2/C-:2/,C+:1_仪器科学与技术;C:2_机械工程/管理科学与工程;C-:2_控制科学与工程/计算机科学与技术;,,,4.88%,,,,1.40%,,21.43%,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-742.dhtml,https://zhaosheng.bistu.edu.cn/,https://www.720yun.com/t/acvkbyf7drl,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E4%BF%A1%E6%81%AF%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%A6,
北京,北京,中国矿业大学(北京),教育部,4111011413,/211/双一流大学/保研资格/卓越工程师,,1909年,理工,普本总76,一线,010-62331534,北京市海淀区学院路丁11号,本科,公办,有,有,A+:2/A-:2/B+:4/B:6/B-:4/C+:2/C:5/C-:3/,A+:2_矿业工程/安全科学与工程;A-:2_测绘科学与技术/地质资源与地质工程;B+:4_机械工程/土木工程/化学工程与技术/管理科学与工程;B:6_数学/力学/电气工程/计算机科学与技术/环境科学与工程/公共管理;B-:4_马克思主义理论/信息与通信工程/控制科学与工程/工商管理;C+:2_外国语言文学/地质学;C:5_应用经济学/统计学/材料科学与工程/动力工程及工程热物理/城乡规划学;C-:3_物理学/化学/软件工程;,2,矿业工程/安全科学与工程,,22.00%,19.20%,18.78%,17.40%,1530%,28.07%,3.94%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27213.dhtml,http://zb.cumtb.edu.cn,https://www.720yun.com/t/b9e20q8k9un,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E7%9F%BF%E4%B8%9A%E5%A4%A7%E5%AD%A6%EF%BC%88%E5%8C%97%E4%BA%AC%EF%BC%89,https://jy.cumtb.edu.cn/News/newsXiang.html?cateid=c7b7073d-ec87-c9cf-4d86-2ddfd53c561d&id=303f756a-9983-e22c-7b10-fce50e5a4001
北京,北京,中国石油大学(北京),教育部,4111011414,/211/双一流大学/保研资格/卓越工程师,原中国石油大学更名原石油部高校,1953年,理工,普本总48,一线,010-89733245、010-89733079,北京市昌平区府学路18号,本科,公办,有,有,A+:2/A-:1/B+:1/B:4/B-:7/C+:4/C:2/C-:1/,A+:2_地质资源与地质工程/石油与天然气工程;A-:1_化学工程与技术;B+:1_安全科学与工程;B:4_马克思主义理论/机械工程/动力工程及工程热物理/管理科学与工程;B-:7_化学/地球物理学/地质学/材料科学与工程/控制科学与工程/计算机科学与技术/环境科学与工程;C+:4_外国语言文学/数学/力学/工商管理;C:2_应用经济学/测绘科学与技术;C-:1_物理学;,2,地质资源与地质工程/石油与天然气工程,23.30%,25.20%,26.30%,22.88%,25.40%,21.30%,36.60%,5.71%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,https://bkzs.cup.edu.cn/,https://www.720yun.com/t/7a4jkrmkvw0,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E7%9F%B3%E6%B2%B9%E5%A4%A7%E5%AD%A6%EF%BC%88%E5%8C%97%E4%BA%AC%EF%BC%89,https://career.cup.edu.cn/news/view/aid/89628/tag/lecture
北京,北京,中国地质大学(北京),教育部,4111011415,/211/双一流大学/保研资格/基础学科拔尖/卓越工程师,,1952年,理工,普本总75,一线,010-82323688、010-82323788,北京市海淀区学院路29号,本科,公办,有,有,A+:2/B+:2/B:8/B-:6/C+:2/C:6/C-:3/,A+:2_地质学/地质资源与地质工程;B+:2_环境科学与工程/公共管理;B:8_马克思主义理论/海洋科学/计算机科学与技术/土木工程/水利工程/测绘科学与技术/软件工程/安全科学与工程;B-:6_应用经济学/地球物理学/材料科学与工程/石油与天然气工程/管理科学与工程/工商管理;C+:2_控制科学与工程/设计学;C:6_外国语言文学/数学/化学/地理学/机械工程/仪器科学与技术;C-:3_物理学/统计学/信息与通信工程;,2,地质学/地质资源与地质工程,25.54%,25.35%,25.60%,24.72%,23.80%,22.30%,45.06%,5.45%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27214.dhtml,https://zhsh.cugb.edu.cn/,https://www.720yun.com/t/2f4m3024ysi,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%EF%BC%88%E5%8C%97%E4%BA%AC%EF%BC%89,https://jiuye.cugb.edu.cn/News/zdydetail.html?cateid=eed07178-677d-c6a9-330c-413bd1ea50e8&id=e78dc200-f8ff-b3f2-7098-a1dc2381fb05
北京,北京,北京联合大学,北京市,4111011417,,,1978年,综合,普本总297,一线,010-6490001364900915,北京市朝阳区北四环东路97号,本科,公办,有,有,B-:1/C+:1/C-:1/,B-:1_软件工程;C+:1_工商管理;C-:1_考古学;,,,,,,,,,4.11%,3.91%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-799.dhtml,https://zsxx.buu.edu.cn,,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E8%81%94%E5%90%88%E5%A4%A7%E5%AD%A6,https://www.buu.edu.cn/art/2022/1/7/art_21_663090.html
北京,北京,北京城市学院,北京市教委,4111011418,,并入了北京现代职业技术学院,1984年,综合,民本总26,一线,010-62321818、13810710162、13810004763、13811768892、13811733141、13811555049、13810637925,北京市海淀区北四环中路269号,本科,民办,有,无,,,,,,,,,,,7.37%,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-800.dhtml,https://zs.bcu.edu.cn/,https://www.720yun.com/t/2bf2dmz69nv,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E5%9F%8E%E5%B8%82%E5%AD%A6%E9%99%A2,https://emp.bcu.edu.cn/frontpage/bcu/html/newsDetail.html?id=26876a38f75e4f8f855c4236d4495947
北京,北京,中国青年政治学院,共青团中央,4111011625,/卓越法律复合应用,,,政法,,一线,,北京市海淀区西三环北路25号,本科,公办,有,有,,,,,,,,,,,,,,,https://www.cyu.edu.cn/,https://www.720yun.com/t/e8420jb6mys,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E9%9D%92%E5%B9%B4%E6%94%BF%E6%B2%BB%E5%AD%A6%E9%99%A2,
北京,北京,首钢工学院,北京市,4111011831,,,,理工,,一线,010-59805803,北京市石景山区晋元庄路6号,本科,公办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-930.dhtml,http://www.sgit.edu.cn/,,https://baike.baidu.com/item/%E9%A6%96%E9%92%A2%E5%B7%A5%E5%AD%A6%E9%99%A2,https://www.sgit.edu.cn/info/1101/3071.htm
